Territory,County,Subcounty,Brand,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,AWS
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,BELLEZA (PWANI OIL PRODUCTS),83.069875,0.115921788,0.006561349,49.90524051,0.11641541,5.809739054
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,DETREX,71.2,0.015688586,0.001705177,62.82291179,0.015723365,0.987787594
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,FRESCO (PWANI OIL PRODUCTS),54.28427083,0.08671351,0.006725572,50.1331621,0.087005109,4.361841211
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,FRESH FRI,2085.529167,0.036376401,0.003444417,35.95963703,0.036421401,1.309700362
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,FRYMATE,207,0.011309182,0.001721903,41.1726797,0.011336254,0.466743959
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,MPISHI POA,8.377333333,0.00084723,0.000137204,44.90797803,0.001129321,0.050715525
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,NDUME,730,0.021122685,0.001975296,28.18658695,0.021122685,0.595376403
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,ONJA,55.5,0.040872942,0.004537465,48.0155273,0.041050296,1.971051601
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,SALIT,692.7621667,0.01213444,0.001046508,32.21380624,0.012180869,0.392392164
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,SAWA CANDLES,46.8,0.041282778,0.003926504,,0.041452613,
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,SAWA GLYCERIN,127.8426389,0.081592741,0.00603132,,0.081949084,
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,SAWA MILKING JELLY,172.3046111,0.076865778,0.004011753,,0.07694988,
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,SAWA PETROLLEUM JELLY,11.36875,0.115442928,0.007272579,67.7751565,0.115825936,7.850120963
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,SAWA SOAP,843.2828611,0.025425062,0.002916618,,0.025469214,
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,USHINDI BAR,676.675,0.075479807,0.006268359,56.68066768,0.075533987,4.281316821
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,USHINDI LIQUID DISHWASH,33.709,0.008455942,0.001058516,,0.008559675,
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,USHINDI PASTE DISHWASH,17.8,0.010474943,0.001326023,,0.010592716,
RIFT VALLEY,ELEGEYO-MARAKWET,KEIYO SOUTH,WHITE WASH (PWANI OIL PRODUCTS),19.6,0.000305627,0.000163827,47.00378801,0.000311182,0.014626756
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,4U SOAP,12,0,0.000803899,,0.005037783,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,AFRISENSE,2.7,0.004043307,0.000740009,59.30135799,0.004238752,0.251363727
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,BELLEZA (PWANI OIL PRODUCTS),10.75725,0.01452514,0.000849671,49.90524051,0.015075377,0.752340309
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,DETREX,81.988,0.018071025,0.001963541,62.82291179,0.01810572,1.137454063
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,DIVA (PWANI OIL PRODUCTS),4.8,0.007638889,0.001833321,50.59946771,0.00832755,0.421369613
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,FRESCO (PWANI OIL PRODUCTS),8.36675,0.013094858,0.001036602,50.1331621,0.013409962,0.672283783
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,FRESH FRI,1457.776,0.025412892,0.002407633,35.95963703,0.025458404,0.915474972
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,FRYMATE,76,0.004134834,0.000632196,41.1726797,0.004162103,0.171364932
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,MPISHI POA,910,0.122426374,0.014904034,44.90797803,0.12267414,5.509047578
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,NDUME,730,0.021122685,0.001975296,28.18658695,0.021122685,0.595376403
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,ONJA,36,0.026447198,0.00294322,48.0155273,0.026627219,1.278519958
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,POPCO,39.204,0.00144867,0.0006003,45.97764899,0.003532481,0.162415184
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,SALIT,1933.59,0.033952999,0.002920942,32.21380624,0.033998403,1.095217957
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,SAWA CANDLES,7.2,0.006201276,0.000604078,,0.006377325,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,SAWA GLYCERIN,17.2515,0.010674616,0.000813886,,0.011058475,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,SAWA HANDWASH,27.76,0.197784039,0.024286238,,0.203841612,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,SAWA MILKING JELLY,51.76333333,0.02302809,0.001205201,,0.023117096,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,SAWA SOAP,314.086,0.009441293,0.001086313,,0.009486169,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,USHINDI BAR,148.2,0.016485219,0.001372846,56.68066768,0.016542856,0.937660107
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,USHINDI LIQUID DISHWASH,53.033,0.013363369,0.001665321,,0.01346659,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,USHINDI PASTE DISHWASH,43.2,0.025592191,0.003218213,,0.025708165,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET EAST,WHITE WASH (PWANI OIL PRODUCTS),86.8,0.001372545,0.000725518,47.00378801,0.001378094,0.064775632
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,4U SOAP,324,0.13164557,0.021705271,,0.136020151,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,AFRISENSE,38.8575,0.060818397,0.010649968,59.30135799,0.0610027,3.617542965
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,BELLEZA (PWANI OIL PRODUCTS),174.5065,0.244134078,0.013783554,49.90524051,0.244556114,12.20463168
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,DETREX,383.34,0.084622079,0.009180656,62.82291179,0.084654422,5.318237309
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,DIVA (PWANI OIL PRODUCTS),90.2,0.155902778,0.03445115,50.59946771,0.15648855,7.918237313
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,FRESCO (PWANI OIL PRODUCTS),148.211,0.237304376,0.018362663,50.1331621,0.237547893,11.90902701
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,FRESH FRI,9213.256,0.160859878,0.015216425,35.95963703,0.160899064,5.785871957
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,FRYMATE,6946,0.380377338,0.057779427,41.1726797,0.380394304,15.66185286
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,MPISHI POA,7335.959,0.988933645,0.120148768,44.90797803,0.98893677,44.41115073
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,NDUME,6556.4,0.189710648,0.01774086,28.18658695,0.189710648,5.347295679
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,ONJA,201,0.148511189,0.01643298,48.0155273,0.148668639,7.138403097
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,POPCO,588.03,0.051004118,0.009004043,45.97764899,0.052984516,2.436103477
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,SALIT,10991.60533,0.193227989,0.016604264,32.21380624,0.193265907,6.225830467
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,SAWA BODY WASH,40.375,0.292297435,0.052036624,,0.309150077,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,SAWA CANDLES,80.2,0.070871722,0.006728752,,0.071036315,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,SAWA GLYCERIN,292.6430069,0.187273298,0.013806221,,0.187588637,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,SAWA HANDWASH,136.1841667,1,0.119142691,,1,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,SAWA MILKING JELLY,824.905,0.368338518,0.019206188,,0.368396066,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,SAWA PETROLLEUM JELLY,20.7825,0.211392679,0.013294546,67.7751565,0.211734142,14.35031458
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,SAWA SOAP,2417.655986,0.072977153,0.008361818,,0.07301915,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,USHINDI BAR,1836.575,0.204961473,0.017013059,56.68066768,0.205008065,11.619994
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,USHINDI LIQUID DISHWASH,344.95625,0.087498755,0.010832177,,0.08759422,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,USHINDI PASTE DISHWASH,358.4,0.213188906,0.026699246,,0.213282552,
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,WHITE WASH (PWANI OIL PRODUCTS),65.625,0.001036355,0.000548527,47.00378801,0.001041906,0.048973512
RIFT VALLEY,ELEGEYO-MARAKWET,MARAKWET WEST,,12.42,,,,,
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,AFRISENSE,0.1925,0.00010599,5.28E-05,59.30135799,0.000302207,0.017921303
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,BELLEZA (PWANI OIL PRODUCTS),2.788916667,0.003351955,0.000220285,49.90524051,0.003908431,0.195051191
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,DETREX,1.6,0.000318012,3.83E-05,62.82291179,0.000353334,0.022197474
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,FRESCO (PWANI OIL PRODUCTS),1.4940625,0.002076014,0.000185107,50.1331621,0.002394636,0.120050676
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,FRESH FRI,115.3918333,0.001968581,0.000190579,35.95963703,0.002015187,0.07246541
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,FRYMATE,90,0.004901558,0.000748654,41.1726797,0.004928806,0.202932156
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,NDUME,20,0.000578704,5.41E-05,28.18658695,0.000578704,0.016311682
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,ONJA,2.5,0.001664509,0.00020439,48.0155273,0.001849112,0.088786108
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,SALIT,8.910666667,0.000109682,1.35E-05,32.21380624,0.000156677,0.005047152
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,SAWA CANDLES,1.6,0.001240255,0.000134239,,0.001417183,
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,SAWA GLYCERIN,3.896708333,0.002110667,0.000183838,,0.00249785,
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,SAWA MILKING JELLY,5.379277778,0.002311449,0.000125245,,0.002402343,
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,SAWA PETROLLEUM JELLY,0.425,0.003898635,0.000271872,67.7751565,0.004329942,0.293462466
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,SAWA SOAP,36.046,0.001043421,0.00012467,,0.001088678,
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,USHINDI BAR,8.35,0.000873518,7.73E-05,56.68066768,0.00093207,0.052830377
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,USHINDI LIQUID DISHWASH,1.849833333,0.000365145,5.81E-05,,0.000469725,
RIFT VALLEY,ELEGEYO-MARAKWET,MOIBEN,WHITE WASH (PWANI OIL PRODUCTS),0.35,0,2.93E-06,47.00378801,5.56E-06,0.000261192
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,4U SOAP,18,0.002531646,0.001205848,,0.007556675,
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,AFRISENSE,48.7325,0.076324281,0.013356484,59.30135799,0.076505542,4.536882521
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,BELLEZA (PWANI OIL PRODUCTS),191.0407917,0.267318436,0.01508953,49.90524051,0.267727527,13.3610066
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,DETREX,552.39,0.121955349,0.013229256,62.82291179,0.121986373,7.663539174
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,DIRIA,23947.5,0.880580542,0.289736276,46.67976471,0.88063324,41.10775242
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,DIVA (PWANI OIL PRODUCTS),17.2,0.029166667,0.006569399,50.59946771,0.029840389,1.50990778
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,FRESCO (PWANI OIL PRODUCTS),99.00654167,0.158415842,0.012266456,50.1331621,0.158684547,7.955358098
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,FRESH FRI,14002.06633,0.244494924,0.023125526,35.95963703,0.244530205,8.793217397
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,FRYKING,120,0.08490566,0.07029877,48.02422195,0.093457944,4.488245042
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,FRYMATE,28,0.001506065,0.000232914,41.1726797,0.001533406,0.063134449
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,MPISHI POA,364.782,0.048906552,0.005974421,44.90797803,0.049175075,2.20835318
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,NDUME,1570,0.045428241,0.004248238,28.18658695,0.045428241,1.280467058
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,ONJA,250,0.184760496,0.02043903,48.0155273,0.184911243,8.878610817
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,POPCO,4249.44,0.381605831,0.065068349,45.97764899,0.382896317,17.60467248
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,POPCO BAR,350,0.043024772,0.025161754,,0.045513654,
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,POPCO LAUNDRY SOAP,170,0.130081301,0.091397849,,0.137096774,
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,SALIT,4099.0515,0.072030199,0.006192156,32.21380624,0.072073813,2.321771838
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,SAWA CANDLES,314.4,0.278348689,0.026378052,,0.278476528,
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,SAWA GLYCERIN,433.9582917,0.277893715,0.020473149,,0.278173893,
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,SAWA HANDWASH,20.0525,0.140757274,0.01754322,,0.147245458,
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,SAWA MILKING JELLY,682.9573889,0.304940059,0.015901235,,0.305003382,
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,SAWA PETROLLEUM JELLY,43.07375,0.438596491,0.027554238,67.7751565,0.438839576,29.74242092
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,SAWA SOAP,5247.012667,0.158434547,0.018147563,,0.158472673,
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,USHINDI BAR,805.025,0.089807742,0.007457326,56.68066768,0.089861082,5.093386151
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,USHINDI LIQUID DISHWASH,257.6078333,0.065316183,0.008089297,,0.065413968,
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,USHINDI PASTE DISHWASH,75.2,0.044637543,0.005602074,,0.04475125,
RIFT VALLEY,KAJIADO,KAJIADO CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),5047.975,0.080139858,0.042193513,47.00378801,0.08014497,3.767117169
RIFT VALLEY,KAJIADO,KAJIADO EAST,4U SOAP,510,0.210126582,0.034165704,,0.214105793,
RIFT VALLEY,KAJIADO,KAJIADO EAST,AFRISENSE,135.2725,0.212210786,0.037075154,59.30135799,0.21236538,12.59355545
RIFT VALLEY,KAJIADO,KAJIADO EAST,BELLEZA (PWANI OIL PRODUCTS),569.7358333,0.798324022,0.045001101,49.90524051,0.798436628,39.84617193
RIFT VALLEY,KAJIADO,KAJIADO EAST,DETREX,4528.292667,1,0.108448634,62.82291179,1,62.82291179
RIFT VALLEY,KAJIADO,KAJIADO EAST,DIRIA,27193.5,1,0.329009017,46.67976471,1,46.67976471
RIFT VALLEY,KAJIADO,KAJIADO EAST,DIVA (PWANI OIL PRODUCTS),49.5,0.085243056,0.018906119,50.59946771,0.085877863,4.345374135
RIFT VALLEY,KAJIADO,KAJIADO EAST,DIVA GLYCERIN,18.7695,0.056822082,0.009542857,,0.057914471,
RIFT VALLEY,KAJIADO,KAJIADO EAST,FRESCO (PWANI OIL PRODUCTS),352.001125,0.564037049,0.043611324,50.1331621,0.564176245,28.28393915
RIFT VALLEY,KAJIADO,KAJIADO EAST,FRESH FRI,37263.49683,0.650748391,0.061543628,35.95963703,0.6507647,23.40126242
RIFT VALLEY,KAJIADO,KAJIADO EAST,FRYKING,24,0.009433962,0.014059754,48.02422195,0.018691589,0.897649008
RIFT VALLEY,KAJIADO,KAJIADO EAST,FRYMATE,59.5,0.003231195,0.000494943,41.1726797,0.003258488,0.134160703
RIFT VALLEY,KAJIADO,KAJIADO EAST,MPISHI POA,358.4423333,0.048051681,0.00587059,44.90797803,0.048320445,2.169973482
RIFT VALLEY,KAJIADO,KAJIADO EAST,NDUME,3699.6,0.107048611,0.01001069,28.18658695,0.107048611,3.017334985
RIFT VALLEY,KAJIADO,KAJIADO EAST,ONJA,546,0.403735898,0.044638842,48.0155273,0.403846154,19.39088603
RIFT VALLEY,KAJIADO,KAJIADO EAST,POPCO,6281.544,0.565091718,0.096184367,45.97764899,0.5659993,26.02331715
RIFT VALLEY,KAJIADO,KAJIADO EAST,POPCO BAR,1880,0.242503259,0.135154565,,0.244473342,
RIFT VALLEY,KAJIADO,KAJIADO EAST,POPCO LAUNDRY SOAP,350,0.276422764,0.188172043,,0.282258065,
RIFT VALLEY,KAJIADO,KAJIADO EAST,RAINBOW WASHING POWDER,872.5,0.866408423,0.382866872,,0.866434955,
RIFT VALLEY,KAJIADO,KAJIADO EAST,SALIT,17704.71617,0.311270476,0.026745299,32.21380624,0.311302846,10.02824956
RIFT VALLEY,KAJIADO,KAJIADO EAST,SAWA CANDLES,537.4,0.475903614,0.045087675,,0.475996457,
RIFT VALLEY,KAJIADO,KAJIADO EAST,SAWA GLYCERIN,830.6696319,0.53229045,0.039189074,,0.532471922,
RIFT VALLEY,KAJIADO,KAJIADO EAST,SAWA HANDWASH,12.85416667,0.087497765,0.011245654,,0.094388114,
RIFT VALLEY,KAJIADO,KAJIADO EAST,SAWA MILKING JELLY,1824.053556,0.814591037,0.042469274,,0.814607929,
RIFT VALLEY,KAJIADO,KAJIADO EAST,SAWA PETROLLEUM JELLY,96.475,0.982889322,0.061714969,67.7751565,0.982896731,66.61597976
RIFT VALLEY,KAJIADO,KAJIADO EAST,SAWA SOAP,18029.2759,0.544507789,0.062356897,,0.544528425,
RIFT VALLEY,KAJIADO,KAJIADO EAST,USHINDI BAR,4034.725,0.450344803,0.037375557,56.68066768,0.450377014,25.52766987
RIFT VALLEY,KAJIADO,KAJIADO EAST,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,KAJIADO,KAJIADO EAST,USHINDI LIQUID DISHWASH,2361.085917,0.599505084,0.074141865,,0.599546983,
RIFT VALLEY,KAJIADO,KAJIADO EAST,USHINDI PASTE DISHWASH,632.4,0.37626473,0.047111058,,0.376338967,
RIFT VALLEY,KAJIADO,KAJIADO EAST,WHITE WASH (PWANI OIL PRODUCTS),25160.575,0.399462493,0.210304734,47.00378801,0.39946583,18.77640718
RIFT VALLEY,KAJIADO,KAJIADO NORTH,4U SOAP,2382,1,0.159573934,,1,
RIFT VALLEY,KAJIADO,KAJIADO NORTH,AFRISENSE,74.1775,0.116278431,0.020330387,59.30135799,0.116451851,6.9057529
RIFT VALLEY,KAJIADO,KAJIADO NORTH,BELLEZA (PWANI OIL PRODUCTS),640.4547917,0.897486034,0.050586902,49.90524051,0.897543272,44.79211285
RIFT VALLEY,KAJIADO,KAJIADO NORTH,DETREX,3597.523167,0.794447387,0.086157522,62.82291179,0.79445465,49.90995441
RIFT VALLEY,KAJIADO,KAJIADO NORTH,DIRIA,13116,0.4820926,0.158688005,46.67976471,0.482321143,22.51463747
RIFT VALLEY,KAJIADO,KAJIADO NORTH,DIVA (PWANI OIL PRODUCTS),59,0.101736111,0.022534566,50.59946771,0.102359473,5.179334828
RIFT VALLEY,KAJIADO,KAJIADO NORTH,DIVA GLYCERIN,81.9315,0.251938382,0.041655908,,0.252804787,
RIFT VALLEY,KAJIADO,KAJIADO NORTH,FRESCO (PWANI OIL PRODUCTS),383.1772292,0.61402108,0.0474739,50.1331621,0.614144317,30.78899658
RIFT VALLEY,KAJIADO,KAJIADO NORTH,FRESH FRI,57261.09117,1,0.094571246,35.95963703,1,35.95963703
RIFT VALLEY,KAJIADO,KAJIADO NORTH,FRYMATE,232,0.012678332,0.001929863,41.1726797,0.012705367,0.523114003
RIFT VALLEY,KAJIADO,KAJIADO NORTH,MPISHI POA,100.431,0.01326019,0.001644865,44.90797803,0.013538776,0.607999074
RIFT VALLEY,KAJIADO,KAJIADO NORTH,NDUME,29250.975,0.846382378,0.079149754,28.18658695,0.846382378,23.8566305
RIFT VALLEY,KAJIADO,KAJIADO NORTH,ONJA,721,0.533197707,0.058946164,48.0155273,0.533284024,25.6059136
RIFT VALLEY,KAJIADO,KAJIADO NORTH,POPCO,11098.148,1,0.169937254,45.97764899,1,45.97764899
RIFT VALLEY,KAJIADO,KAJIADO NORTH,POPCO BAR,7690,1,0.552839684,,1,
RIFT VALLEY,KAJIADO,KAJIADO NORTH,POPCO LAUNDRY SOAP,80,0.056910569,0.043010753,,0.064516129,
RIFT VALLEY,KAJIADO,KAJIADO NORTH,RAINBOW WASHING POWDER,15,0.01470004,0.006582238,,0.01489573,
RIFT VALLEY,KAJIADO,KAJIADO NORTH,SALIT,36255.161,0.637459139,0.054768183,32.21380624,0.637476178,20.53553408
RIFT VALLEY,KAJIADO,KAJIADO NORTH,SAWA CANDLES,452.4,0.40060241,0.037956204,,0.400708592,
RIFT VALLEY,KAJIADO,KAJIADO NORTH,SAWA GLYCERIN,445.4793194,0.285281737,0.021016685,,0.285559048,
RIFT VALLEY,KAJIADO,KAJIADO NORTH,SAWA MILKING JELLY,1879.244556,0.839241148,0.043754281,,0.839255794,
RIFT VALLEY,KAJIADO,KAJIADO NORTH,SAWA PETROLLEUM JELLY,50.235,0.511587611,0.032135284,67.7751565,0.511799091,34.68726347
RIFT VALLEY,KAJIADO,KAJIADO NORTH,SAWA SOAP,25462.72008,0.769026237,0.088066554,,0.769036701,
RIFT VALLEY,KAJIADO,KAJIADO NORTH,USHINDI BAR,3475.825,0.387953818,0.032198203,56.68066768,0.387989686,21.99151445
RIFT VALLEY,KAJIADO,KAJIADO NORTH,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,KAJIADO,KAJIADO NORTH,USHINDI LIQUID DISHWASH,3272.741667,0.831024674,0.10276931,,0.831042352,
RIFT VALLEY,KAJIADO,KAJIADO NORTH,USHINDI PASTE DISHWASH,1680.4,1,0.125182514,,1,
RIFT VALLEY,KAJIADO,KAJIADO NORTH,WHITE WASH (PWANI OIL PRODUCTS),62985.55,1,0.52646489,47.00378801,1,47.00378801
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,4U SOAP,78.25,0.027953586,0.005242091,,0.032850546,
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,AFRISENSE,4.8125,0.007360388,0.001318998,59.30135799,0.007555182,0.448032568
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,BELLEZA (PWANI OIL PRODUCTS),258.0743958,0.361312849,0.02038424,49.90524051,0.361669458,18.04920131
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,DETREX,1957.27,0.432211276,0.046874898,62.82291179,0.432231338,27.15403125
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,DIRIA,936,0.033993709,0.011324487,46.67976471,0.03441999,1.606717038
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,DIVA (PWANI OIL PRODUCTS),4.8,0.007638889,0.001833321,50.59946771,0.00832755,0.421369613
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,FRESCO (PWANI OIL PRODUCTS),226.5994792,0.362983073,0.028074635,50.1331621,0.363186462,18.20768579
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,FRESH FRI,5453.907333,0.095204052,0.009007562,35.95963703,0.095246305,3.425022543
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,FRYKING,1284,1,0.752196837,48.02422195,1,48.02422195
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,MPISHI POA,763.4798333,0.102668889,0.012504318,44.90797803,0.102922233,4.62202937
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,NDUME,2320,0.06712963,0.006277652,28.18658695,0.06712963,1.892155142
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,ONJA,72,0.053079342,0.005886441,48.0155273,0.053254438,2.557039915
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,POPCO,1899.582,0.169428807,0.029086812,45.97764899,0.171162071,7.869629638
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,POPCO BAR,90,0.009126467,0.006470165,,0.011703511,
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,POPCO LAUNDRY SOAP,1240,1,0.666666667,,1,
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,RAINBOW WASHING POWDER,1007,1,0.44188761,,1,
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,SALIT,3083.857667,0.054179159,0.004658572,32.21380624,0.054223612,1.746748945
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,SAWA CANDLES,212,0.187632884,0.017786727,,0.187776794,
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,SAWA GLYCERIN,451.7896528,0.289328327,0.021314392,,0.289604068,
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,SAWA MILKING JELLY,1136.852556,0.507664529,0.026469235,,0.507709383,
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,SAWA PETROLLEUM JELLY,28.135,0.286333117,0.017997934,67.7751565,0.28664213,19.42721524
